Produktgruppe,RowID,Kontrolle,K von,BE am,BE von,K am,K2 von,C am,C von,Reopen C2 am,Reopen C2 von
NF,122130935189380,,EK,,,,,,,,
NF,4625730562559876,,DM,,,,,,,,
NF,2373930748874628,,SM,,,,,,,,
NF,6877530376245124,,EK,,JHU,,,,,,
NF,1248030842032004,,DM,,,,,,,,
NF,5751630469402500,,HI,,,,,,,,
NF,3499830655717252,,HI,,DM,,,,,,
NF,8003430283087748,,EK,,,,,,,,
NF,685080888610692,,DM,,,,,,,,
NF,5188680515981188,,SM,,,,,,,,
NF,2936880702295940,,JHU,,,,,,,,
NF,7440480329666436,,,,,,,,,,
NF,1810980795453316,,DM,,,,,,,,
NF,6314580422823812,,DM,,SM,,,,,,
NF,4062780609138564,,DM,,,,,,,,
NF,8566380236509060,,DM,,SM,,,,,,
NF,403605911900036,,DM,,,,,,,,
NF,4907205539270532,,HI,,,,,,,,
NF,2655405725585284,,SM,,LK,,,,,,
NF,7159005352955780,,SM,,,,,,,,
NF,1529505818742660,,SM,,,,,,,,
NF,6033105446113156,,HI,,DM,,,,,,
NF,3781305632427908,,SM,,,,,,,,
NF,8284905259798404,,HI,,LK,,DM,,,,
NF,966555865321348,,HI,,DM,,,,,,
NF,5470155492691844,,DM,,,,,,,,
NF,3218355679006596,,,,,,,,,,
NF,7721955306377092,,SM,,,,,,,,
NF,2092455772163972,,JHU,,,,,,,,
NF,6596055399534468,,,,,,,,,,
NF,4344255585849220,,SM,,SM,,,,,,
NF,8847855213219716,,DM,,SM,,,,,,
NF,262868423544708,,DM,,SM,,,,,,
NF,4766468050915204,,EK,,DM,,DM,,,,
NF,2514668237229956,,DM,,,,,,,,
NF,7018267864600452,,DM,,SM,,,,,,
NF,1388768330387332,,SM,,SM,,,,,,
NF,5892367957757828,,SM,,,,,,,,
NF,3640568144072580,,SM,,HI,,EK,,,,
NF,8144167771443076,,HI,,DM,,,,,,
NF,825818376966020,,HI,,DM,,,,,,
NF,5329418004336516,,HI,,LK,,DM,,,,
NF,3077618190651268,,SM,,,,,,,,
NF,7581217818021764,,SM,,HI,,EK,,,,
NF,1951718283808644,,HI,,LK,,DM,,,,
NF,6455317911179140,,SM,,,,,,,,
NF,4203518097493892,,JHU,,,,,,,,
NF,8707117724864388,,,,,,,,,,
NF,544343400255364,,SM,,SM,,,,,,
NF,5047943027625860,,DM,,,,,,,,
NF,2796143213940612,,EK,,,,,,,,
NF,7299742841311108,,DM,,SM,,,,,,
NF,1670243307097988,,SM,,,,,,,,
NF,6173842934468484,,EK,,DM,,DM,,,,
NF,3922043120783236,,SM,,SM,,,,,,
NF,8425642748153732,,SM,,HI,,EK,,,,
NF,1107293353676676,,SM,,HI,,EK,,,,
NF,5610892981047172,,HI,,DM,,,,,,
NF,3359093167361924,,HI,,HI,,DM,,,,
NF,7862692794732420,,EK,,DM,,DM,,,,
NF,2233193260519300,,EK,,HI,,EK,,,,
NF,6736792887889796,,SM,,HI,,EK,,,,
NF,4484993074204548,,SM,,,,,,,,
NF,8988592701575044,,SM,,,,,,,,
NF,34170004967300,,JHU,,,,,,,,
NF,4537769632337796,,,,,,,,,,
NF,2285969818652548,,EK,,DM,,DM,,,,
NF,6789569446023044,,DM,,DM,,,,,,
NF,1160069911809924,,SM,,,,,,,,
NF,5663669539180420,,DM,,,,,,,,
NF,3411869725495172,,DM,,,,,,,,
NF,7915469352865668,,DM,,SM,,,,,,
NF,597119958388612,,DM,,,,,,,,
NF,5100719585759108,,SM,,,,,,,,
NF,2848919772073860,,SM,,,,,,,,
NF,7352519399444356,,SM,,,,,,,,
NF,1723019865231236,,SM,,,,,,,,
NF,6226619492601732,,HI,,LK,,DM,,,,
NF,3974819678916484,,EK,,,,,,,,
NF,8478419306286980,,HI,,LK,,DM,,,,
NF,315644981677956,,HI,,LK,,DM,,,,
NF,4819244609048452,,HI,,LK,,DM,,,,
NF,2567444795363204,,JHU,,,,,,,,
NF,7071044422733700,,,,,,,,,,
NF,1441544888520580,,,,,,,,,,
NF,5945144515891076,,,,,,,,,,
NF,3693344702205828,,,,,,,,,,
NF,8196944329576324,,,,,,,,,,
NF,878594935099268,,JHU,,DM,,,,,,
NF,5382194562469764,,DM,,,,,,,,
NF,3130394748784516,,SM,,SM,,,,,,
NF,7633994376155012,,DM,,SM,,,,,,
NF,2004494841941892,,SM,,,,,,,,
NF,6508094469312388,,DM,,SM,,,,,,
NF,4256294655627140,,EK,,SM,,EK,,,,
NF,8759894282997636,,HI,,SM,,,,,,
NF,174907493322628,,HI,,DM,,,,,,
NF,4678507120693124,,HI,,DM,,,,,,
NF,2426707307007876,,HI,,JHU,,DM,,,,
NF,6930306934378372,,HI,,,,,,,,
NF,1300807400165252,,SM,,,,,,,,
NF,5804407027535748,,SM,,,,,,,,
NF,3552607213850500,,HI,,LK,,DM,,,,
NF,8056206841220996,,SM,,,,,,,,
NF,737857446743940,,JHU,,,,,,,,
NF,5241457074114436,,,,,,,,,,
NF,2989657260429188,,DM,,SM,,,,,,
NF,7493256887799684,,SM,,,,,,,,
NF,1863757353586564,,SM,,HI,,EK,,,,
NF,6367356980957060,,SM,,SM,,,,,,
NF,4115557167271812,,SM,,,,,,,,
NF,8619156794642308,,JHU,,JHU,,,,,,
NF,456382470033284,,SM,,LK,,DM,,,,
NF,4959982097403780,,EK,,HI,,EK,,,,
NF,2708182283718532,,EK,,DM,,,,,,
NF,7211781911089028,,SM,,JHU,,EK,,,,
NF,1582282376875908,,SM,,,,,,,,
NF,6085882004246404,,SM,,DM,,DM,,,,
NF,3834082190561156,,SM,,,,,,,,
NF,8337681817931652,,HI,,,,,,,,
NF,1019332423454596,,HI,,LK,,DM,,,,
NF,5522932050825092,,EK,,DM,,,,,,
NF,3271132237139844,,JHU,,JHU,,JHU,,JHU,,
NF,7774731864510340,,,,,,,,,,
NF,2145232330297220,,SM,,SM,,,,,,
NF,6648831957667716,,DM,,,,,,,,
NF,4397032143982468,,JHU,,,,,,,,
NF,8900631771352964,,SM,,,,,,,,
NF,104538749144964,,JHU,,,,,,,,
NF,4608138376515460,,JHU,,JHU,,,,,,
NF,2356338562830212,,JHU,,,,,,,,
NF,6859938190200708,,SM,,LK,,EK,,,,
NF,1230438655987588,,SM,,,,,,,,
NF,5734038283358084,,EK,,JHU,,,,,,
NF,3482238469672836,,JHU,,,,,,,,
NF,7985838097043332,,HI,,LK,,DM,,,,
NF,667488702566276,,JHU,,,,,,,,
NF,5171088329936772,,EK,,,,,,,,
NF,2919288516251524,,HI,,JHU,,EK,,,,
NF,7422888143622020,,HI,,,,,,,,
NF,1793388609408900,,JHU,,,,,,,,
NF,6296988236779396,,,,,,,,,,
NF,4045188423094148,,SM,,,,,,,,
NF,8548788050464644,,EK,,SM,,EK,,,,
NF,386013725855620,,EK,,DM,,DM,,,,
NF,4889613353226116,,SM,,,,,,,,
NF,2637813539540868,,SM,,,,,,,,
NF,7141413166911364,,SM,,LK,,DM,,,,
NF,1511913632698244,,SM,,LK,,DM,,,,
NF,6015513260068740,,HI,,LK,,EK,,,,
NF,3763713446383492,,SM,,,,,,,,
NF,8267313073753988,,SM,,JHU,,EK,,,,
NF,948963679276932,,SM,,,,,,,,
NF,5452563306647428,,HI,,,,,,,,
NF,3200763492962180,,EK,,,,,,,,
NF,7704363120332676,,SM,,HI,,EK,,,,
NF,2074863586119556,,HI,,,,,,,,
NF,6578463213490052,,JHU,,,,,,,,
NF,4326663399804804,,JHU,,,,,,,,
NF,8830263027175300,,,,,,,,,,
NF,245276237500292,,SM,,SM,,,,,,
NF,4748875864870788,,JHU,,,,,,,,
NF,2497076051185540,,SM,,,,,,,,
NF,7000675678556036,,EK,,DM,,DM,,,,
NF,1371176144342916,,EK,,DM,,DM,,,,
NF,5874775771713412,,EK,,DM,,DM,,,,
NF,3622975958028164,,SM,,LK,,DM,,,,
NF,8126575585398660,,SM,,,,,,,,
NF,808226190921604,,HI,,,,,,,,
NF,5311825818292100,,EK,,,,,,,,
NF,3060026004606852,,HI,,LK,,,,,,
NF,7563625631977348,,SM,,DM,,DM,,,,
NF,1934126097764228,,HI,,,,,,,,
NF,6437725725134724,,SM,,,,,,,,
NF,4185925911449476,,SM,,,,,,,,
NF,8689525538819972,,JHU,,,,,,,,
NF,526751214210948,,JHU,,,,,,,,
NF,5030350841581444,,,,,,,,,,
NF,2778551027896196,,SM,,SM,,,,,,
NF,7282150655266692,,JHU,,,,,,,,
NF,1652651121053572,,JHU,,SM,,,,,,
NF,6156250748424068,,DM,,,,,,,,
NF,3904450934738820,,EK,,DM,,DM,,,,
NF,8408050562109316,,JHU,,SM,,,,,,
NF,1089701167632260,,SM,,LK,,,,,,
NF,5593300795002756,,HI,,SM,,,,,,
NF,3341500981317508,,HI,,DM,,,,,,
NF,7845100608688004,,DM,,,,,,,,
NF,2215601074474884,,SM,,,,,,,,
NF,6719200701845380,,,,,,,,,,
NF,4467400888160132,,DM,,,,,,,,
NF,8971000515530628,,JHU,,,,,,,,
NF,69354377056132,,DM,,,,,,,,
NF,4572954004426628,,DM,,JHU,,,,,,
NF,2321154190741380,,DM,,,,,,,,
NF,6824753818111876,,EK,,,,,,,,
NF,1195254283898756,,SM,,LK,,,,,,
NF,5698853911269252,,DM,,,,,,,,
NF,3447054097584004,,DM,,,,,,,,
NF,7950653724954500,,EK,,JHU,,,,,,
NF,632304330477444,,EK,,HI,,,,,,
NF,5135903957847940,,SM,,,,,,,,
NF,2884104144162692,,,,,,,,,,
NF,7387703771533188,,,,,,,,,,
NF,1758204237320068,,JHU,,,,,,,,
NF,6261803864690564,,,,,,,,,,
NF,4010004051005316,,DM,,,,,,,,
NF,8513603678375812,,SM,,,,,,,,
NF,350829353766788,,JHU,,,,,,,,
NF,4854428981137284,,SM,,SM,,,,,,
NF,2602629167452036,,DM,,HI,,,,,,
NF,7106228794822532,,DM,,LK,,EK,,,,
NF,1476729260609412,,SM,,LK,,,,,,
NF,5980328887979908,,DM,,HI,,,,,,
NF,3728529074294660,,HI,,DM,,,,,,
NF,8232128701665156,,EK,,,,,,,,
NF,913779307188100,,HI,,DM,,,,,,
NF,5417378934558596,,DM,,HI,,,,,,
NF,3165579120873348,,DM,,,,,,,,
NF,7669178748243844,,SM,,,,,,,,
NF,2039679214030724,,EK,,HI,,,,,,
NF,6543278841401220,,JHU,,,,,,,,
NF,4291479027715972,,JHU,,,,,,,,
NF,8795078655086468,,,,,,,,,,
NF,210091865411460,,SM,,,,,,,,
NF,4713691492781956,,SM,,,,,,,,
NF,2461891679096708,,SM,,,,,,,,
NF,6965491306467204,,SM,,,,,,,,
NF,1335991772254084,,HI,,,,,,,,
NF,5839591399624580,,SM,,,,,,,,
NF,3587791585939332,,HI,,,,,,,,
NF,8091391213309828,,SM,,,,,,,,
NF,773041818832772,,JHU,,,,,,,,
NF,5276641446203268,,JHU,,,,,,,,
NF,3024841632518020,,JHU,,,,,,,,
NF,7528441259888516,,DM,,,,,,,,
NF,1898941725675396,,DM,,,,,,,,
NF,6402541353045892,,HI,,,,,,,,
NF,4150741539360644,,HI,,,,,,,,
NF,8654341166731140,,JHU,,,,,,,,
NF,491566842122116,,JHU,,,,,,,,
NF,4995166469492612,,,,,,,,,,
NF,2743366655807364,,SM,,,,,,,,
NF,7246966283177860,,SM,,,,,,,,
NF,1617466748964740,,JHU,,,,,,,,
NF,6121066376335236,,JHU,,,,,,,,
NF,3869266562649988,,EK,,JHU,,,,,,
NF,8372866190020484,,EK,,LK,,,,,,
NF,1054516795543428,,JHU,,,,,,,,
NF,5558116422913924,,EK,,LK,,,,,,
NF,3306316609228676,,JHU,,,,,,,,
NF,7809916236599172,,JHU,,,,,,,,
NF,2180416702386052,,HI,,LK,,,,,,
NF,6684016329756548,,EK,,JHU,,,,,,
NF,4432216516071300,,JHU,,,,,,,,
NF,8935816143441796,,SM,,,,,,,,
NF,139723121233796,,EK,,JHU,,,,,,
NF,4643322748604292,,JHU,,,,,,,,
NF,2391522934919044,,JHU,,,,,,,,
NF,6895122562289540,,,,,,,,,,
NF,1265623028076420,,SM,,SM,,,,,,
NF,5769222655446916,,SM,,,,,,,,
NF,3517422841761668,,SM,,,,,,,,
NF,8021022469132164,,JHU,,,,,,,,
NF,702673074655108,,HI,,,,,,,,
NF,5206272702025604,,JHU,,,,,,,,
NF,2954472888340356,,JHU,,,,,,,,
NF,7458072515710852,,HI,,LK,,,,,,
NF,1828572981497732,,HI,,,,,,,,
NF,6332172608868228,,JHU,,,,,,,,
NF,4080372795182980,,JHU,,,,,,,,
NF,8583972422553476,,HI,,LK,,EK,,,,
NF,421198097944452,,HI,,,,,,,,
NF,4924797725314948,,HI,,LK,,EK,,,,
NF,2672997911629700,,HI,,LK,,EK,,,,
NF,7176597539000196,,HI,,,,,,,,
NF,1547098004787076,,JHU,,,,,,,,
NF,6050697632157572,,,,,,,,,,
NF,3798897818472324,,EK,,SM,,,,,,
NF,8302497445842820,,SM,,,,,,,,
NF,984148051365764,,SM,,,,,,,,
NF,5487747678736260,,JHU,,SM,,,,,,
NF,3235947865051012,,EK,,,,,,,,
NF,7739547492421508,,SM,,,,,,,,
NF,2110047958208388,,HI,,LK,,,,,,
NF,6613647585578884,,SM,,,,,,,,
NF,4361847771893636,,SM,,,,,,,,
NF,8865447399264132,,HI,,JHU,,,,,,
NF,280460609589124,,HI,,DM,,,,,,
NF,4784060236959620,,HI,,LK,,EK,,,,
NF,2532260423274372,,HI,,,,,,,,
NF,7035860050644868,,HI,,,,,,,,
NF,1406360516431748,,HI,,JHU,,,,,,
NF,5909960143802244,,HI,,,,,,,,
NF,3658160330116996,,JHU,,,,,,,,
NF,8161759957487492,,,,,,,,,,
NF,843410563010436,,EK,,DM,,EK,,,,
NF,5347010190380932,,JHU,,,,,,,,
NF,3095210376695684,,EK,,DM,,EK,,,,
NF,7598810004066180,,JHU,,,,,,,,
NF,1969310469853060,,JHU,,,,,,,,
NF,6472910097223556,,JHU,,,,,,,,
NF,4221110283538308,,HI,,LK,,,,,,
NF,8724709910908804,,HI,,,,,,,,
NF,561935586299780,,EK,,,,,,,,
NF,5065535213670276,,EK,,,,,,,,
NF,2813735399985028,,HI,,LK,,,,,,
NF,7317335027355524,,EK,,,,,,,,
NF,1687835493142404,,EK,,,,,,,,
NF,6191435120512900,,EK,,,,,,,,
NF,3939635306827652,,HI,,,,,,,,
NF,8443234934198148,,JHU,,,,,,,,
NF,1124885539721092,,JHU,,,,,,,,
NF,5628485167091588,,,,,,,,,,
NF,3376685353406340,,JHU,,DM,,,,,,
NF,7880284980776836,,SM,,,,,,,,
NF,2250785446563716,,EK,,DM,,EK,,,,
NF,6754385073934212,,SM,,SM,,,,,,
NF,4502585260248964,,HI,,,,,,,,
NF,9006184887619460,,JHU,,LK,,,,,,
NF,634900320132,,HI,,LK,,,,,,
NF,4504234527690628,,SM,,,,,,,,
NF,2252434714005380,,SM,,,,,,,,
NF,6756034341375876,,HI,,JHU,,,,,,
NF,1126534807162756,,JHU,,,,,,,,
NF,5630134434533252,,HI,,JHU,,,,,,
NF,3378334620848004,,HI,,,,,,,,
NF,7881934248218500,,JHU,,,,,,,,
NF,563584853741444,,JHU,,,,,,,,
NF,5067184481111940,,JHU,,,,,,,,
NF,2815384667426692,,JHU,,,,,,,,
NF,7318984294797188,,,,,,,,,,
NF,1689484760584068,,SM,,SM,,,,,,
NF,6193084387954564,,SM,,,,,,,,
NF,3941284574269316,,EK,,DM,,EK,,,,
NF,8444884201639812,,SM,,,,,,,,
NF,282109877030788,,HI,,,,,,,,
NF,4785709504401284,,EK,,DM,,EK,,,,
NF,2533909690716036,,HI,,LK,,,,,,
NF,7037509318086532,,SM,,,,,,,,
NF,1408009783873412,,HI,,DM,,,,,,
NF,5911609411243908,,HI,,,,,,,,
NF,3659809597558660,,SM,,,,,,,,
NF,8163409224929156,,HI,,,,,,,,
NF,845059830452100,,HI,,,,,,,,
NF,5348659457822596,,EK,,JHU,,EK,,,,
NF,3096859644137348,,HI,,,,,,,,
NF,7600459271507844,,EK,,JHU,,EK,,,,
NF,1970959737294724,,JHU,,,,,,,,
NF,6474559364665220,,,,,,,,,,
NF,4222759550979972,,JHU,,DM,,,,,,
NF,8726359178350468,,SM,,,,,,,,
NF,141372388675460,,SM,,SM,,,,,,
NF,4644972016045956,,JHU,,,,,,,,
NF,2393172202360708,,EK,,,,,,,,
NF,6896771829731204,,SM,,LK,,,,,,
NF,1267272295518084,,HI,,LK,,,,,,
NF,5770871922888580,,DM,,,,,,,,
NF,3519072109203332,,EK,,,,,,,,
NF,8022671736573828,,HI,,JHU,,,,,,
NF,704322342096772,,JHU,,,,,,,,
NF,5207921969467268,,EK,,JHU,,,,,,
NF,2956122155782020,,HI,,DM,,,,,,
NF,7459721783152516,,DM,,,,,,,,
NF,1830222248939396,,SM,,,,,,,,
NF,6333821876309892,,HI,,DM,,,,,,
NF,4082022062624644,,JHU,,,,,,,,
NF,8585621689995140,,,,,,,,,,
NF,422847365386116,,SM,,,,,,,,
NF,4926446992756612,,SM,,,,,,,,
NF,2674647179071364,,SM,,JHU,,EK,,,,
NF,7178246806441860,,SM,,SM,,,,,,
NF,1548747272228740,,DM,,,,,,,,
NF,6052346899599236,,SM,,LK,,,,,,
NF,3800547085913988,,HI,,LK,,,,,,
NF,8304146713284484,,HI,,JHU,,,,,,
NF,985797318807428,,EK,,JHU,,EK,,,,
NF,5489396946177924,,EK,,,,,,,,
NF,3237597132492676,,JHU,,,,,,,,
NF,7741196759863172,,HI,,,,,,,,
NF,2111697225650052,,HI,,DM,,,,,,
NF,6615296853020548,,EK,,,,,,,,
NF,4363497039335300,,EK,,JHU,,EK,,,,
NF,8867096666705796,,JHU,,,,,,,,
NF,71003644497796,,JHU,,,,,,,,
NF,4574603271868292,,,,,,,,,,
NF,2322803458183044,,EK,,DM,,EK,,,,
NF,6826403085553540,,SM,,,,,,,,
NF,1196903551340420,,EK,,DM,,EK,,,,
NF,5700503178710916,,EK,,,,,,,,
NF,3448703365025668,,EK,,,,,,,,
NF,7952302992396164,,JHU,,JHU,,,,,,
NF,633953597919108,,SM,,,,,,,,
NF,5137553225289604,,SM,,,,,,,,
NF,2885753411604356,,SM,,,,,,,,
NF,7389353038974852,,EK,,,,,,,,
NF,1759853504761732,,JHU,,,,,,,,
NF,6263453132132228,,HI,,LK,,EK,,,,
NF,4011653318446980,,HI,,DM,,,,,,
NF,8515252945817476,,HI,,LK,,EK,,,,
NF,352478621208452,,HI,,LK,,EK,,,,
NF,4856078248578948,,HI,,,,,,,,
NF,2604278434893700,,JHU,,,,,,,,
NF,7107878062264196,,,,,,,,,,
NF,1478378528051076,,JHU,,DM,,,,,,
NF,5981978155421572,,JHU,,DM,,,,,,
NF,3730178341736324,,EK,,DM,,EK,,,,
NF,8233777969106820,,JHU,,SM,,,,,,
NF,915428574629764,,HI,,,,,,,,
NF,5419028202000260,,EK,,DM,,EK,,,,
NF,3167228388315012,,SM,,,,,,,,
NF,7670828015685508,,SM,,,,,,,,
NF,2041328481472388,,SM,,HI,,EK,,,,
NF,6544928108842884,,EK,,JHU,,EK,,,,
NF,4293128295157636,,HI,,LK,,,,,,
NF,8796727922528132,,HI,,LK,,EK,,,,
NF,211741132853124,,HI,,DM,,,,,,
NF,4715340760223620,,HI,,LK,,EK,,,,
NF,2463540946538372,,HI,,JHU,,EK,,,,
NF,6967140573908868,,HI,,LK,,EK,,,,
NF,1337641039695748,,JHU,,,,,,,,
NF,5841240667066244,,,,,,,,,,
NF,3589440853380996,,SM,,SM,,,,,,
NF,8093040480751492,,JHU,,,,,,,,
NF,774691086274436,,JHU,,,,,,,,
NF,5278290713644932,,EK,,DM,,EK,,,,
NF,3026490899959684,,HI,,,,,,,,
NF,7530090527330180,,SM,,,,,,,,
NF,1900590993117060,,SM,,,,,,,,
NF,6404190620487556,,SM,,,,,,,,
NF,4152390806802308,,SM,,,,,,,,
NF,8655990434172804,,SM,,,,,,,,
NF,493216109563780,,HI,,HI,,,,,,
NF,4996815736934276,,SM,,,,,,,,
NF,2745015923249028,,SM,,,,,,,,
NF,7248615550619524,,SM,,,,,,,,
NF,1619116016406404,,SM,,,,,,,,
NF,6122715643776900,,SM,,,,,,,,
NF,3870915830091652,,JHU,,,,,,,,
NF,8374515457462148,,,,,,,,,,
NF,1056166062985092,,SM,,,,,,,,
NF,5559765690355588,,SM,,,,,,,,
NF,3307965876670340,,EK,,DM,,EK,,,,
NF,7811565504040836,,EK,,,,,,,,
NF,2182065969827716,,HI,,,,,,,,
NF,6685665597198212,,SM,,,,,,,,
NF,4433865783512964,,SM,,,,,,,,
NF,8937465410883460,,SM,,,,,,,,
NF,35819272408964,,HI,,,,,,,,
NF,4539418899779460,,HI,,,,,,,,
NF,2287619086094212,,HI,,,,,,,,
NF,6791218713464708,,SM,,,,,,,,
NF,1161719179251588,,EK,,JHU,,EK,,,,
NF,5665318806622084,,EK,,,,,,,,
NF,3413518992936836,,SM,,,,,,,,
NF,7917118620307332,,SM,,,,,,,,
NF,598769225830276,,JHU,,,,,,,,
NF,5102368853200772,,,,,,,,,,
NF,2850569039515524,,SM,,SM,,,,,,
NF,7354168666886020,,SM,,,,,,,,
NF,1724669132672900,,SM,,SM,,,,,,
NF,6228268760043396,,EK,,DM,,EK,,,,
NF,3976468946358148,,HI,,,,,,,,
NF,8480068573728644,,EK,,DM,,EK,,,,
NF,317294249119620,,EK,,LK,,EK,,,,
NF,4820893876490116,,HI,,LK,,,,,,
NF,2569094062804868,,HI,,DM,,,,,,
NF,7072693690175364,,SM,,,,,,,,
NF,1443194155962244,,HI,,HI,,,,,,
NF,5946793783332740,,EK,,DM,,EK,,,,
NF,3694993969647492,,HI,,,,,,,,
NF,8198593597017988,,SM,,HI,,EK,,,,
NF,880244202540932,,EK,,,,,,,,
NF,5383843829911428,,JHU,,,,,,,,
NF,3132044016226180,,JHU,,,,,,,,
NF,7635643643596676,,,,,,,,,,
NF,2006144109383556,,SM,,SM,,,,,,
NF,6509743736754052,,JHU,,,,,,,,
NF,4257943923068804,,SM,,SM,,,,,,
NF,8761543550439300,,SM,,,,,,,,
NF,176556760764292,,HI,,,,,,,,
NF,4680156388134788,,EK,,HI,,EK,,,,
NF,2428356574449540,,JHU,,,,,,,,
NF,6931956201820036,,JHU,,,,,,,,
NF,1302456667606916,,JHU,,,,,,,,
NF,5806056294977412,,SM,,,,,,,,
NF,3554256481292164,,HI,,,,,,,,
NF,8057856108662660,,SM,,,,,,,,
NF,739506714185604,,JHU,,,,,,,,
NF,5243106341556100,,JHU,,,,,,,,
NF,2991306527870852,,SM,,,,,,,,
NF,7494906155241348,,JHU,,,,,,,,
NF,1865406621028228,,JHU,,,,,,,,
NF,6369006248398724,,,,,,,,,,
NF,4117206434713476,,SM,,SM,,,,,,
NF,8620806062083972,,SM,,,,,,,,
NF,458031737474948,,EK,,DM,,EK,,,,
NF,4961631364845444,,EK,,DM,,EK,,,,
NF,2709831551160196,,HI,,,,,,,,
NF,7213431178530692,,EK,,DM,,EK,,,,
NF,1583931644317572,,EK,,LK,,EK,,,,
NF,6087531271688068,,SM,,,,,,,,
NF,3835731458002820,,EK,,,,,,,,
NF,8339331085373316,,JHU,,,,,,,,
NF,1020981690896260,,HI,,HI,,,,,,
NF,5524581318266756,,EK,,DM,,EK,,,,
NF,3272781504581508,,EK,,JHU,,EK,,,,
NF,7776381131952004,,JHU,,,,,,,,
NF,2146881597738884,,EK,,JHU,,EK,,,,
NF,6650481225109380,,JHU,,,,,,,,
NF,4398681411424132,,JHU,,,,,,,,
NF,8902281038794628,,,,,,,,,,
NF,106188016586628,,SM,,SM,,,,,,
NF,4609787643957124,,SM,,,,,,,,
NF,2357987830271876,,JHU,,,,,,,,
NF,6861587457642372,,JHU,,JHU,,,,,,
NF,1232087923429252,,HI,,,,,,,,
NF,5735687550799748,,SM,,LK,,EK,,,,
NF,3483887737114500,,EK,,LK,,EK,,,,
NF,7987487364484996,,HI,,DM,,,,,,
NF,669137970007940,,HI,,DM,,,,,,
NF,5172737597378436,,JHU,,,,,,,,
NF,2920937783693188,,HI,,,,,,,,
NF,7424537411063684,,SM,,,,,,,,
NF,1795037876850564,,SM,,,,,,,,
NF,6298637504221060,,SM,,JHU,,EK,,,,
NF,4046837690535812,,SM,,,,,,,,
NF,8550437317906308,,HI,,DM,,,,,,
NF,387662993297284,,JHU,,,,,,,,
NF,4891262620667780,,,,,,,,,,
NF,2639462806982532,,SM,,SM,,,,,,
NF,7143062434353028,,EK,,,,,,,,
NF,1513562900139908,,SM,,SM,,,,,,
NF,6017162527510404,,EK,,DM,,EK,,,,
NF,3765362713825156,,HI,,,,,,,,
NF,8268962341195652,,SM,,LK,,EK,,,,
NF,950612946718596,,EK,,LK,,EK,,,,
NF,5454212574089092,,SM,,,,,,,,
NF,3202412760403844,,JHU,,,,,,,,
NF,7706012387774340,,SM,,,,,,,,
NF,2076512853561220,,HI,,LK,,,,,,
NF,6580112480931716,,EK,,DM,,EK,,,,
NF,4328312667246468,,EK,,JHU,,EK,,,,
NF,8831912294616964,,SM,,,,,,,,
NF,246925504941956,,EK,,JHU,,EK,,,,
NF,4750525132312452,,JHU,,,,,,,,
NF,2498725318627204,,JHU,,,,,,,,
NF,7002324945997700,,,,,,,,,,
NF,1372825411784580,,,,,,,,,,
NF,5876425039155076,,,,,,,,,,
NF,3624625225469828,,,,,,,,,,
NF,8128224852840324,,,,,,,,,,
NF,809875458363268,,,,,,,,,,
NF,5313475085733764,,,,,,,,,,
NF,3061675272048516,,,,,,,,,,
NF,7565274899419012,,,,,,,,,,
NF,1935775365205892,,,,,,,,,,
NF,6439374992576388,,,,,,,,,,
NF,4187575178891140,,,,,,,,,,
NF,8691174806261636,,,,,,,,,,
NF,528400481652612,,,,,,,,,,
NF,5032000109023108,,,,,,,,,,
NF,2780200295337860,,,,,,,,,,
NF,7283799922708356,,,,,,,,,,
NF,1654300388495236,,,,,,,,,,
NF,6157900015865732,,,,,,,,,,
NF,3906100202180484,,,,,,,,,,
NF,8409699829550980,,,,,,,,,,
NF,1091350435073924,,,,,,,,,,
NF,5594950062444420,,,,,,,,,,
NF,3343150248759172,,,,,,,,,,
NF,7846749876129668,,,,,,,,,,
NF,2217250341916548,,,,,,,,,,
NF,6720849969287044,,,,,,,,,,
NF,4469050155601796,,,,,,,,,,
NF,8972649782972292,,,,,,,,,,
NF,18227086364548,,,,,,,,,,
NF,4521826713735044,,,,,,,,,,
NF,2270026900049796,,,,,,,,,,
NF,6773626527420292,,,,,,,,,,
NF,1144126993207172,,,,,,,,,,
NF,5647726620577668,,,,,,,,,,
NF,3395926806892420,,,,,,,,,,
NF,7899526434262916,,,,,,,,,,
NF,581177039785860,,,,,,,,,,
NF,5084776667156356,,,,,,,,,,
NF,2832976853471108,,,,,,,,,,
NF,7336576480841604,,,,,,,,,,
NF,1707076946628484,,,,,,,,,,
NF,6210676573998980,,,,,,,,,,
NF,3958876760313732,,,,,,,,,,
NF,8462476387684228,,,,,,,,,,
NF,299702063075204,,,,,,,,,,
NF,4803301690445700,,,,,,,,,,
NF,2551501876760452,,,,,,,,,,
NF,7055101504130948,,,,,,,,,,
NF,1425601969917828,,,,,,,,,,
NF,5929201597288324,,,,,,,,,,
NF,3677401783603076,,,,,,,,,,
NF,8181001410973572,,,,,,,,,,
NF,862652016496516,,,,,,,,,,
NF,5366251643867012,,,,,,,,,,
NF,3114451830181764,,,,,,,,,,
NF,7618051457552260,,,,,,,,,,
NF,1988551923339140,,,,,,,,,,
NF,6492151550709636,,,,,,,,,,
NF,4240351737024388,,,,,,,,,,
NF,8743951364394884,,,,,,,,,,
NF,158964574719876,,,,,,,,,,
NF,4662564202090372,,,,,,,,,,
