Timestamp,Group,RowID,Phase,DateField,Date,User,Marketplace
2026-01-05 14:21:43,NF,1775796423364484,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,4309071213760388,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,1459137074564996,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,3570199399894916,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,1036924609499012,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,2092455772163972,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,4203518097493892,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,34170004967300,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,2567444795363204,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,737857446743940,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,1793388609408900,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,4326663399804804,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,1758204237320068,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,4291479027715972,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,2391522934919044,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,1124885539721092,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,2815384667426692,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,1970959737294724,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,4082022062624644,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,71003644497796,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,2604278434893700,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,1337641039695748,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,3870915830091652,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,598769225830276,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,1865406621028228,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,4398681411424132,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 15:20:51,NF,387662993297284,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 15:20:51,NF,2498725318627204,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 15:20:51,NF,1847814434983812,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-07 07:22:35,NF,2998453353451396,1,Kontrolle,2026-01-07,HI,nl
2026-01-07 07:22:35,NF,7220578004111236,1,Kontrolle,2026-01-07,HI,ca
2026-01-07 07:22:35,NF,7994634190065540,1,Kontrolle,2026-01-07,HI,com.mx
2026-01-07 07:22:35,NF,4053984516116356,1,Kontrolle,2026-01-07,HI,nl
2026-01-07 07:22:35,NF,1379972237365124,1,Kontrolle,2026-01-07,HI,pl
2026-01-07 07:22:35,NF,8135371678420868,1,Kontrolle,2026-01-07,HI,au
2026-01-07 07:22:35,NF,1661447214075780,1,Kontrolle,2026-01-07,HI,se
2026-01-07 07:22:35,NF,3913247027761028,1,Kontrolle,2026-01-07,HI,pl
2026-01-07 08:26:27,NF,25373911945092,1,Kontrolle,2026-01-07,HI,fr
2026-01-07 08:26:27,NF,7906673259843460,1,Kontrolle,2026-01-07,HI,pl
2026-01-07 08:26:27,NF,2840123679051652,1,Kontrolle,2026-01-07,HI,au
2026-01-07 08:26:27,NF,7343723306422148,1,Kontrolle,2026-01-07,HI,be
2026-01-07 08:26:27,NF,8469623213264772,1,Kontrolle,2026-01-07,HI,co.uk
2026-01-07 08:26:27,NF,869798842077060,1,Kontrolle,2026-01-07,HI,tr
2026-01-07 08:26:27,NF,5373398469447556,1,Kontrolle,2026-01-07,HI,pl
2026-01-07 08:26:27,NF,1995698748919684,1,Kontrolle,2026-01-07,HI,au
2026-01-07 08:26:27,NF,8610360701620100,1,Kontrolle,2026-01-07,HI,be
2026-01-07 08:26:27,NF,1573486283853700,1,Kontrolle,2026-01-07,HI,de
2026-01-07 08:26:27,NF,8328885724909444,1,Kontrolle,2026-01-07,HI,it
2026-01-07 08:26:27,NF,5514135957802884,1,Kontrolle,2026-01-07,HI,nl
2026-01-07 08:26:27,NF,7765935771488132,1,Kontrolle,2026-01-07,HI,se
2026-01-07 08:26:27,NF,2136436237275012,1,Kontrolle,2026-01-07,HI,tr
2026-01-07 08:26:27,NF,6640035864645508,1,Kontrolle,2026-01-07,HI,pl
