Produktgruppe,RowID,Phase,Datumsfeld,Datum,Mitarbeiter
NF,3776907585916804,1,Kontrolle,2025-07-04,EK
NF,5465757446180740,1,Kontrolle,2025-07-01,DM
NF,3213957632495492,1,Kontrolle,2025-07-18,HI
NF,7717557259865988,1,Kontrolle,2025-07-01,DM
NF,6591657353023364,1,Kontrolle,2025-07-04,EK
NF,4339857539338116,1,Kontrolle,2025-07-04,EK
NF,4339857539338116,2,BE am,2025-07-14,SM
NF,4339857539338116,3,K am,2025-07-18,HI
NF,258470377033604,1,Kontrolle,2025-07-03,JHU
NF,258470377033604,2,BE am,2025-07-15,SM
NF,258470377033604,3,K am,2025-07-18,HI
NF,4762070004404100,1,Kontrolle,2025-07-04,EK
NF,7013869818089348,1,Kontrolle,2025-07-01,DM
NF,1384370283876228,3,K am,2025-07-18,HI
NF,3636170097561476,1,Kontrolle,2025-07-01,DM
NF,5325019957825412,1,Kontrolle,2025-07-04,EK
NF,1947320237297540,1,Kontrolle,2025-07-01,DM
NF,6450919864668036,1,Kontrolle,2025-07-01,DM
NF,4199120050982788,1,Kontrolle,2025-07-07,SM
NF,8702719678353284,1,Kontrolle,2025-07-03,JHU
NF,5043544981114756,1,Kontrolle,2025-07-01,DM
NF,5043544981114756,2,BE am,2025-07-15,LK
NF,5043544981114756,3,K am,2025-07-18,HI
NF,2791745167429508,1,Kontrolle,2025-07-01,DM
NF,2791745167429508,2,BE am,2025-07-15,SM
NF,2791745167429508,3,K am,2025-07-18,HI
NF,7295344794800004,1,Kontrolle,2025-07-01,DM
NF,1665845260586884,1,Kontrolle,2025-07-07,SM
NF,1665845260586884,2,BE am,2025-07-15,LK
NF,1665845260586884,3,K am,2025-07-18,HI
NF,6169444887957380,1,Kontrolle,2025-07-07,SM
NF,6169444887957380,2,BE am,2025-07-16,LK
NF,6169444887957380,3,K am,2025-07-22,HI
NF,3917645074272132,3,K am,2025-07-18,HI
NF,8421244701642628,1,Kontrolle,2025-07-08,SM
NF,1102895307165572,1,Kontrolle,2025-07-09,DM
NF,7858294748221316,1,Kontrolle,2025-07-01,DM
NF,4480595027693444,1,Kontrolle,2025-07-18,HI
NF,8984194655063940,1,Kontrolle,2025-06-25,JHU
NF,8984194655063940,2,BE am,2025-06-26,DM
NF,8984194655063940,3,K am,2025-07-18,HI
NF,29771958456196,1,Kontrolle,2025-07-01,DM
NF,29771958456196,2,BE am,2025-07-11,DM
NF,29771958456196,3,K am,2025-07-18,HI
NF,4533371585826692,1,Kontrolle,2025-07-01,DM
NF,2281571772141444,1,Kontrolle,2025-07-01,DM
NF,1155671865298820,1,Kontrolle,2025-07-01,DM
NF,5659271492669316,1,Kontrolle,2025-07-07,SM
NF,3407471678984068,2,BE am,2025-06-26,DM
NF,3407471678984068,3,K am,2025-07-18,HI
NF,7911071306354564,1,Kontrolle,2025-07-07,SM
NF,7911071306354564,2,BE am,2025-07-16,LK
NF,7911071306354564,3,K am,2025-07-22,HI
NF,5096321539248004,1,Kontrolle,2025-07-08,SM
NF,5096321539248004,2,BE am,2025-07-16,LK
NF,5096321539248004,3,K am,2025-07-22,HI
NF,7348121352933252,1,Kontrolle,2025-07-10,SM
NF,1718621818720132,1,Kontrolle,2025-07-10,SM
NF,6222221446090628,1,Kontrolle,2025-07-10,SM
NF,4814846562537348,1,Kontrolle,2025-07-07,SM
NF,4814846562537348,2,BE am,2025-07-11,DM
NF,4814846562537348,3,K am,2025-07-18,HI
NF,7066646376222596,1,Kontrolle,2025-07-01,DM
NF,1437146842009476,1,Kontrolle,2025-07-01,DM
NF,5940746469379972,1,Kontrolle,2025-07-01,DM
NF,5940746469379972,2,BE am,2025-07-15,LK
NF,5940746469379972,3,K am,2025-07-18,HI
NF,3688946655694724,1,Kontrolle,2025-07-03,JHU
NF,3688946655694724,2,BE am,2025-07-15,SM
NF,3688946655694724,3,K am,2025-07-18,HI
NF,874196888588164,3,K am,2025-07-18,HI
NF,5377796515958660,1,Kontrolle,2025-07-07,SM
NF,5377796515958660,2,BE am,2025-07-16,LK
NF,5377796515958660,3,K am,2025-07-22,HI
NF,3125996702273412,3,K am,2025-07-18,HI
NF,7629596329643908,1,Kontrolle,2025-07-08,SM
NF,7629596329643908,2,BE am,2025-07-16,LK
NF,7629596329643908,3,K am,2025-07-22,HI
NF,2000096795430788,1,Kontrolle,2025-07-01,DM
NF,4251896609116036,1,Kontrolle,2025-07-01,DM
NF,8755496236486532,1,Kontrolle,2025-07-10,SM
NF,2422309260496772,1,Kontrolle,2025-07-18,HI
NF,6925908887867268,1,Kontrolle,2025-07-01,DM
NF,1296409353654148,1,Kontrolle,2025-07-14,SM
NF,5800008981024644,1,Kontrolle,2025-07-01,DM
NF,8051808794709892,1,Kontrolle,2025-07-01,DM
NF,733459400232836,1,Kontrolle,2025-07-01,DM
NF,5237059027603332,1,Kontrolle,2025-07-07,SM
NF,7488858841288580,1,Kontrolle,2025-07-07,SM
NF,7488858841288580,2,BE am,2025-07-16,LK
NF,7488858841288580,3,K am,2025-07-22,HI
NF,1859359307075460,1,Kontrolle,2025-07-18,HI
NF,6362958934445956,1,Kontrolle,2025-07-10,SM
NF,6362958934445956,2,BE am,2025-07-16,LK
NF,6362958934445956,3,K am,2025-07-22,HI
NF,4111159120760708,1,Kontrolle,2025-07-01,DM
NF,8614758748131204,1,Kontrolle,2025-07-01,DM
NF,451984423522180,1,Kontrolle,2025-07-10,SM
NF,4955584050892676,1,Kontrolle,2025-07-01,DM
NF,8333283771420548,3,K am,2025-07-18,HI
NF,1014934376943492,1,Kontrolle,2025-07-07,SM
NF,3266734190628740,1,Kontrolle,2025-07-03,JHU
NF,7770333817999236,1,Kontrolle,2025-07-08,SM
NF,6644433911156612,1,Kontrolle,2025-07-01,DM
NF,4392634097471364,1,Kontrolle,2025-07-01,DM
NF,100140702633860,1,Kontrolle,2025-07-07,SM
NF,100140702633860,2,BE am,2025-07-16,LK
NF,100140702633860,3,K am,2025-07-22,HI
NF,4603740330004356,3,K am,2025-07-18,HI
NF,1226040609476484,1,Kontrolle,2025-07-10,SM
NF,5729640236846980,1,Kontrolle,2025-07-10,SM
NF,3477840423161732,1,Kontrolle,2025-07-10,SM
NF,5166690283425668,1,Kontrolle,2025-07-18,HI
NF,2914890469740420,1,Kontrolle,2025-07-18,HI
NF,7418490097110916,1,Kontrolle,2025-07-07,SM
NF,7418490097110916,2,BE am,2025-07-14,SM
NF,7418490097110916,3,K am,2025-07-18,HI
NF,1788990562897796,1,Kontrolle,2025-07-03,JHU
NF,1788990562897796,2,BE am,2025-07-15,SM
NF,1788990562897796,3,K am,2025-07-18,HI
NF,6292590190268292,2,BE am,2025-06-25,LK
NF,6292590190268292,3,K am,2025-07-18,HI
NF,4040790376583044,1,Kontrolle,2025-07-07,SM
NF,4040790376583044,2,BE am,2025-07-14,SM
NF,4040790376583044,3,K am,2025-07-18,HI
NF,8544390003953540,1,Kontrolle,2025-07-01,DM
NF,8544390003953540,2,BE am,2025-07-15,SM
NF,8544390003953540,3,K am,2025-07-18,HI
NF,381615679344516,1,Kontrolle,2025-07-01,DM
NF,4885215306715012,1,Kontrolle,2025-07-07,SM
NF,4885215306715012,2,BE am,2025-07-15,LK
NF,4885215306715012,3,K am,2025-07-18,HI
NF,2633415493029764,1,Kontrolle,2025-07-07,SM
NF,2633415493029764,2,BE am,2025-07-16,LK
NF,2633415493029764,3,K am,2025-07-22,HI
NF,7137015120400260,1,Kontrolle,2025-07-08,SM
NF,1507515586187140,1,Kontrolle,2025-07-10,SM
NF,1507515586187140,2,BE am,2025-07-16,LK
NF,1507515586187140,3,K am,2025-07-22,HI
NF,6011115213557636,1,Kontrolle,2025-07-10,SM
NF,8262915027242884,1,Kontrolle,2025-07-10,SM
NF,944565632765828,3,K am,2025-07-18,HI
NF,7699965073821572,1,Kontrolle,2025-07-01,DM
NF,7699965073821572,2,BE am,2025-07-11,DM
NF,7699965073821572,3,K am,2025-07-18,HI
NF,2070465539608452,1,Kontrolle,2025-07-01,DM
NF,6574065166978948,1,Kontrolle,2025-07-07,SM
NF,8825864980664196,1,Kontrolle,2025-07-08,SM
NF,240878190989188,1,Kontrolle,2025-07-01,DM
NF,240878190989188,2,BE am,2025-07-15,LK
NF,240878190989188,3,K am,2025-07-18,HI
NF,4744477818359684,1,Kontrolle,2025-07-03,JHU
NF,4744477818359684,2,BE am,2025-07-15,SM
NF,4744477818359684,3,K am,2025-07-18,HI
NF,2492678004674436,1,Kontrolle,2025-07-07,SM
NF,1366778097831812,3,K am,2025-07-18,HI
NF,5870377725202308,3,K am,2025-07-18,HI
NF,8122177538887556,1,Kontrolle,2025-07-10,SM
NF,803828144410500,1,Kontrolle,2025-07-10,SM
NF,3055627958095748,1,Kontrolle,2025-07-10,SM
NF,6433327678623620,1,Kontrolle,2025-07-01,DM
NF,4181527864938372,1,Kontrolle,2025-07-18,HI
NF,8685127492308868,1,Kontrolle,2025-07-07,SM
NF,522353167699844,1,Kontrolle,2025-07-18,HI
NF,7277752608755588,1,Kontrolle,2025-07-18,HI
NF,1648253074542468,3,K am,2025-07-18,HI
NF,6151852701912964,2,BE am,2025-06-26,DM
NF,6151852701912964,3,K am,2025-07-18,HI
NF,3900052888227716,1,Kontrolle,2025-07-07,SM
NF,8403652515598212,1,Kontrolle,2025-07-18,HI
NF,1085303121121156,1,Kontrolle,2025-07-22,HI
NF,5588902748491652,1,Kontrolle,2025-07-10,SM
NF,7840702562176900,1,Kontrolle,2025-07-10,SM
NF,2211203027963780,3,K am,2025-07-18,HI
NF,8966602469019524,1,Kontrolle,2025-07-03,JHU
NF,8966602469019524,2,BE am,2025-07-11,DM
NF,8966602469019524,3,K am,2025-07-18,HI
NF,64956330545028,1,Kontrolle,2025-07-07,SM
NF,4568555957915524,1,Kontrolle,2025-07-07,SM
NF,2316756144230276,1,Kontrolle,2025-07-03,JHU
NF,6820355771600772,1,Kontrolle,2025-07-18,HI
NF,1190856237387652,1,Kontrolle,2025-07-18,HI
NF,5694455864758148,1,Kontrolle,2025-07-03,JHU
NF,5694455864758148,2,BE am,2025-07-15,SM
NF,5694455864758148,3,K am,2025-07-18,HI
NF,3442656051072900,1,Kontrolle,2025-07-07,SM
NF,7946255678443396,1,Kontrolle,2025-07-07,SM
NF,627906283966340,1,Kontrolle,2025-07-07,SM
NF,627906283966340,2,BE am,2025-07-16,LK
NF,627906283966340,3,K am,2025-07-22,HI
NF,5131505911336836,1,Kontrolle,2025-07-08,SM
NF,2879706097651588,1,Kontrolle,2025-07-10,SM
NF,7383305725022084,1,Kontrolle,2025-07-01,DM
NF,1753806190808964,1,Kontrolle,2025-07-10,SM
NF,6257405818179460,1,Kontrolle,2025-07-10,SM
NF,4005606004494212,1,Kontrolle,2025-07-10,SM
NF,2598231120940932,1,Kontrolle,2025-07-18,HI
NF,7101830748311428,1,Kontrolle,2025-07-01,DM
NF,5975930841468804,1,Kontrolle,2025-07-01,DM
NF,3724131027783556,1,Kontrolle,2025-07-01,DM
NF,3161181074362244,1,Kontrolle,2025-07-07,SM
NF,2035281167519620,1,Kontrolle,2025-07-10,SM
NF,6538880794890116,1,Kontrolle,2025-07-10,SM
NF,4287080981204868,1,Kontrolle,2025-07-10,SM
NF,8790680608575364,1,Kontrolle,2025-07-10,SM
NF,205693818900356,1,Kontrolle,2025-07-10,SM
NF,1331593725742980,1,Kontrolle,2025-07-01,HI
NF,8016624422621060,3,K am,2025-07-18,HI
NF,4920399678803844,3,K am,2025-07-18,HI
NF,5483349632225156,3,K am,2025-07-22,HI
NF,3231549818539908,3,K am,2025-07-22,HI
NF,7735149445910404,3,K am,2025-07-22,HI
NF,2105649911697284,3,K am,2025-07-22,HI
NF,6609249539067780,3,K am,2025-07-22,HI
NF,4357449725382532,1,Kontrolle,2025-07-07,SM
NF,4357449725382532,2,BE am,2025-07-14,SM
NF,4357449725382532,3,K am,2025-07-22,HI
NF,8861049352753028,3,K am,2025-07-22,HI
NF,276062563078020,3,K am,2025-07-22,HI
NF,4779662190448516,1,Kontrolle,2025-07-07,SM
NF,2527862376763268,3,K am,2025-07-22,HI
NF,7031462004133764,3,K am,2025-07-22,HI
NF,1401962469920644,1,Kontrolle,2025-07-10,SM
NF,5905562097291140,3,K am,2025-07-22,HI
NF,3653762283605892,1,Kontrolle,2025-07-10,SM
NF,839012516499332,1,Kontrolle,2025-07-10,SM
NF,7594411957555076,3,K am,2025-07-22,HI
NF,6468512050712452,3,K am,2025-07-22,HI
NF,4216712237027204,1,Kontrolle,2025-07-03,JHU
NF,4216712237027204,2,BE am,2025-07-15,SM
NF,4216712237027204,3,K am,2025-07-22,HI
NF,8720311864397700,1,Kontrolle,2025-07-08,SM
NF,557537539788676,1,Kontrolle,2025-07-07,SM
NF,557537539788676,2,BE am,2025-07-14,SM
NF,557537539788676,3,K am,2025-07-22,HI
NF,5061137167159172,1,Kontrolle,2025-07-01,DM
NF,5061137167159172,2,BE am,2025-07-15,SM
NF,5061137167159172,3,K am,2025-07-22,HI
NF,6187037074001796,1,Kontrolle,2025-07-08,SM
NF,8438836887687044,3,K am,2025-07-22,HI
NF,5624087120580484,1,Kontrolle,2025-07-01,DM
NF,3372287306895236,1,Kontrolle,2025-07-01,DM
NF,6749987027423108,1,Kontrolle,2025-07-01,DM
NF,6749987027423108,2,BE am,2025-07-11,DM
NF,6749987027423108,3,K am,2025-07-22,HI
NF,4498187213737860,1,Kontrolle,2025-07-01,DM
NF,9001786841108356,1,Kontrolle,2025-07-01,DM
NF,2259581539585924,1,Kontrolle,2025-07-02,DM
NF,6763181166956420,1,Kontrolle,2025-07-03,JHU
NF,6763181166956420,2,BE am,2025-07-17,SM
NF,6763181166956420,3,K am,2025-07-22,HI
NF,7889081073799044,3,K am,2025-07-22,HI
NF,570731679321988,1,Kontrolle,2025-07-10,SM
NF,2822531493007236,1,Kontrolle,2025-07-02,DM
NF,7326131120377732,1,Kontrolle,2025-07-10,SM
NF,1696631586164612,1,Kontrolle,2025-07-02,DM
NF,289256702611332,1,Kontrolle,2025-07-02,DM
NF,4792856329981828,1,Kontrolle,2025-07-02,DM
NF,2541056516296580,1,Kontrolle,2025-07-02,DM
NF,7044656143667076,1,Kontrolle,2025-07-22,HI
NF,1415156609453956,3,K am,2025-07-22,HI
NF,5918756236824452,1,Kontrolle,2025-07-03,JHU
NF,5918756236824452,2,BE am,2025-07-17,SM
NF,5918756236824452,3,K am,2025-07-22,HI
NF,3666956423139204,3,K am,2025-07-22,HI
NF,8170556050509700,1,Kontrolle,2025-07-02,DM
NF,5355806283403140,1,Kontrolle,2025-07-08,SM
NF,4229906376560516,1,Kontrolle,2025-07-02,DM
NF,4652118841626500,1,Kontrolle,2025-07-02,DM
NF,2400319027941252,1,Kontrolle,2025-07-02,DM
NF,2400319027941252,2,BE am,2025-07-11,DM
NF,2400319027941252,3,K am,2025-07-22,HI
NF,6903918655311748,1,Kontrolle,2025-07-02,DM
NF,1274419121098628,1,Kontrolle,2025-07-02,DM
NF,3526218934783876,1,Kontrolle,2025-07-02,DM
NF,3526218934783876,2,BE am,2025-07-14,SM
NF,3526218934783876,3,K am,2025-07-22,HI
NF,8029818562154372,1,Kontrolle,2025-07-03,JHU
NF,8029818562154372,2,BE am,2025-07-17,SM
NF,8029818562154372,3,K am,2025-07-22,HI
NF,5215068795047812,1,Kontrolle,2025-07-07,SM
NF,5215068795047812,2,BE am,2025-07-15,LK
NF,5215068795047812,3,K am,2025-07-22,HI
NF,2963268981362564,1,Kontrolle,2025-07-07,SM
NF,2963268981362564,2,BE am,2025-07-16,LK
NF,2963268981362564,3,K am,2025-07-22,HI
NF,7466868608733060,1,Kontrolle,2025-07-08,SM
NF,1837369074519940,1,Kontrolle,2025-07-10,SM
NF,1837369074519940,2,BE am,2025-07-16,LK
NF,1837369074519940,3,K am,2025-07-22,HI
NF,4089168888205188,1,Kontrolle,2025-07-10,SM
NF,429994190966660,1,Kontrolle,2025-07-10,SM
NF,7185393632022404,1,Kontrolle,2025-07-03,JHU
NF,7185393632022404,2,BE am,2025-07-11,DM
NF,7185393632022404,3,K am,2025-07-22,HI
NF,6059493725179780,1,Kontrolle,2025-07-07,SM
NF,6059493725179780,2,BE am,2025-07-11,DM
NF,6059493725179780,3,K am,2025-07-22,HI
NF,3807693911494532,1,Kontrolle,2025-07-03,JHU
NF,8311293538865028,2,BE am,2025-06-25,LK
NF,8311293538865028,3,K am,2025-07-22,HI
NF,992944144387972,1,Kontrolle,2025-07-07,SM
NF,992944144387972,2,BE am,2025-07-14,SM
NF,992944144387972,3,K am,2025-07-22,HI
NF,5496543771758468,1,Kontrolle,2025-07-03,JHU
NF,5496543771758468,2,BE am,2025-07-17,SM
NF,5496543771758468,3,K am,2025-07-22,HI
NF,7748343585443716,2,BE am,2025-06-26,DM
NF,7748343585443716,3,K am,2025-07-22,HI
NF,2118844051230596,3,K am,2025-07-22,HI
NF,4370643864915844,2,BE am,2025-07-16,LK
NF,4370643864915844,3,K am,2025-07-22,HI
NF,8874243492286340,1,Kontrolle,2025-07-10,SM
NF,78150470078340,1,Kontrolle,2025-07-10,SM
NF,3455850190606212,1,Kontrolle,2025-07-02,DM
NF,7959449817976708,1,Kontrolle,2025-07-02,DM
NF,641100423499652,1,Kontrolle,2025-07-02,DM
NF,2892900237184900,1,Kontrolle,2025-07-02,DM
NF,7396499864555396,1,Kontrolle,2025-07-02,DM
NF,7396499864555396,2,BE am,2025-07-17,SM
NF,7396499864555396,3,K am,2025-07-22,HI
NF,1767000330342276,1,Kontrolle,2025-07-02,DM
NF,4018800144027524,1,Kontrolle,2025-07-22,HI
NF,8522399771398020,1,Kontrolle,2025-07-08,SM
NF,359625446788996,1,Kontrolle,2025-07-10,SM
NF,2611425260474244,1,Kontrolle,2025-07-02,DM
NF,7115024887844740,1,Kontrolle,2025-07-10,SM
NF,1485525353631620,1,Kontrolle,2025-07-02,DM
NF,8240924794687364,1,Kontrolle,2025-07-22,HI
NF,922575400210308,1,Kontrolle,2025-07-02,DM
NF,922575400210308,2,BE am,2025-07-11,DM
NF,922575400210308,3,K am,2025-07-22,HI
NF,3174375213895556,1,Kontrolle,2025-07-03,JHU
NF,2048475307052932,1,Kontrolle,2025-07-22,DM
NF,6552074934423428,1,Kontrolle,2025-07-22,HI
NF,4300275120738180,1,Kontrolle,2025-07-07,SM
NF,8803874748108676,1,Kontrolle,2025-07-07,SM
NF,8803874748108676,2,BE am,2025-07-15,LK
NF,8803874748108676,3,K am,2025-07-22,HI
NF,2470687772118916,1,Kontrolle,2025-07-10,SM
NF,3596587678961540,1,Kontrolle,2025-07-02,DM
NF,5285437539225476,1,Kontrolle,2025-07-02,DM
NF,3033637725540228,1,Kontrolle,2025-07-02,DM
NF,3033637725540228,2,BE am,2025-07-14,SM
NF,3033637725540228,3,K am,2025-07-22,HI
NF,7537237352910724,1,Kontrolle,2025-07-02,DM
NF,1907737818697604,1,Kontrolle,2025-07-02,DM
NF,6411337446068100,1,Kontrolle,2025-07-02,JHU
NF,4159537632382852,1,Kontrolle,2025-07-02,DM
NF,8663137259753348,1,Kontrolle,2025-06-25,JHU
NF,8663137259753348,2,BE am,2025-06-26,DM
NF,8663137259753348,3,K am,2025-07-22,HI
NF,5003962562514820,1,Kontrolle,2025-06-25,JHU
NF,5003962562514820,2,BE am,2025-06-26,DM
NF,5003962562514820,3,K am,2025-07-22,HI
NF,2752162748829572,1,Kontrolle,2025-06-25,JHU
NF,2752162748829572,2,BE am,2025-06-27,DM
NF,2752162748829572,3,K am,2025-07-22,HI
NF,7255762376200068,3,K am,2025-07-22,HI
NF,1626262841986948,1,Kontrolle,2025-07-02,DM
NF,3878062655672196,1,Kontrolle,2025-06-25,JHU
NF,8381662283042692,1,Kontrolle,2025-06-25,JHU
NF,1063312888565636,1,Kontrolle,2025-06-25,JHU
NF,7818712329621380,1,Kontrolle,2025-07-03,JHU
NF,2189212795408260,1,Kontrolle,2025-07-02,DM
NF,6692812422778756,1,Kontrolle,2025-07-02,DM
NF,4441012609093508,1,Kontrolle,2025-07-03,JHU
NF,42966097989508,1,Kontrolle,2025-07-02,DM
NF,42966097989508,2,BE am,2025-07-14,SM
NF,42966097989508,3,K am,2025-07-22,HI
NF,4546565725360004,1,Kontrolle,2025-07-22,HI
NF,2294765911674756,1,Kontrolle,2025-07-02,DM
NF,6798365539045252,1,Kontrolle,2025-07-02,DM
NF,3420665818517380,1,Kontrolle,2025-07-10,SM
NF,3420665818517380,2,BE am,2025-07-16,LK
NF,3420665818517380,3,K am,2025-07-22,HI
NF,2857715865096068,1,Kontrolle,2025-07-02,DM
NF,6235415585623940,1,Kontrolle,2025-07-02,DM
NF,6235415585623940,2,BE am,2025-07-11,DM
NF,6235415585623940,3,K am,2025-07-22,HI
NF,3983615771938692,1,Kontrolle,2025-07-02,DM
NF,4828040702070660,1,Kontrolle,2025-07-02,DM
NF,7079840515755908,1,Kontrolle,2025-06-25,JHU
NF,7079840515755908,2,BE am,2025-06-26,DM
NF,7079840515755908,3,K am,2025-07-22,HI
NF,1450340981542788,1,Kontrolle,2025-07-07,SM
NF,5953940608913284,1,Kontrolle,2025-07-07,SM
NF,3702140795228036,1,Kontrolle,2025-07-02,DM
NF,8205740422598532,3,K am,2025-07-22,HI
NF,887391028121476,1,Kontrolle,2025-07-02,DM
NF,5390990655491972,1,Kontrolle,2025-07-02,DM
NF,3139190841806724,1,Kontrolle,2025-07-10,SM
NF,7642790469177220,1,Kontrolle,2025-07-02,DM
NF,2013290934964100,1,Kontrolle,2025-07-10,SM
NF,8768690376019844,1,Kontrolle,2025-07-02,DM
NF,8768690376019844,2,BE am,2025-07-11,DM
NF,8768690376019844,3,K am,2025-07-22,HI
NF,1309603493187460,1,Kontrolle,2025-07-02,DM
NF,1309603493187460,2,BE am,2025-07-15,LK
NF,1309603493187460,3,K am,2025-07-22,HI
NF,5813203120557956,1,Kontrolle,2025-07-22,HI
NF,746653539766148,1,Kontrolle,2025-07-22,HI
NF,5250253167136644,1,Kontrolle,2025-07-02,DM
NF,7502052980821892,1,Kontrolle,2025-07-02,DM
NF,1872553446608772,1,Kontrolle,2025-07-02,DM
NF,6376153073979268,1,Kontrolle,2025-07-02,DM
NF,4124353260294020,1,Kontrolle,2025-07-02,DM
NF,4968778190425988,1,Kontrolle,2025-07-22,HI
NF,2716978376740740,1,Kontrolle,2025-07-02,DM
NF,2716978376740740,2,BE am,2025-07-11,DM
NF,2716978376740740,3,K am,2025-07-22,HI
NF,1591078469898116,1,Kontrolle,2025-07-03,JHU
NF,1591078469898116,2,BE am,2025-07-15,SM
NF,1591078469898116,3,K am,2025-07-22,HI
NF,8346477910953860,1,Kontrolle,2025-07-03,JHU
NF,8346477910953860,2,BE am,2025-07-17,SM
NF,8346477910953860,3,K am,2025-07-22,HI
NF,1028128516476804,1,Kontrolle,2025-07-07,SM
NF,5531728143847300,1,Kontrolle,2025-07-07,SM
NF,5531728143847300,2,BE am,2025-07-15,LK
NF,5531728143847300,3,K am,2025-07-22,HI
NF,3279928330162052,1,Kontrolle,2025-07-07,SM
NF,3279928330162052,2,BE am,2025-07-16,LK
NF,3279928330162052,3,K am,2025-07-22,HI
NF,7783527957532548,1,Kontrolle,2025-07-02,DM
NF,6657628050689924,1,Kontrolle,2025-07-10,SM
NF,113334842167172,1,Kontrolle,2025-07-10,SM
NF,6868734283222916,1,Kontrolle,2025-07-02,DM
NF,6868734283222916,2,BE am,2025-07-11,DM
NF,6868734283222916,3,K am,2025-07-22,HI
NF,1239234749009796,1,Kontrolle,2025-07-02,DM
NF,676284795588484,1,Kontrolle,2025-07-07,SM
NF,676284795588484,2,BE am,2025-07-14,SM
NF,676284795588484,3,K am,2025-07-22,HI
NF,2928084609273732,1,Kontrolle,2025-07-02,DM
NF,7431684236644228,1,Kontrolle,2025-07-02,DM
NF,1802184702431108,1,Kontrolle,2025-07-02,DM
NF,6305784329801604,1,Kontrolle,2025-07-02,DM
NF,8557584143486852,1,Kontrolle,2025-07-02,DM
NF,394809818877828,1,Kontrolle,2025-07-02,DM
NF,2646609632563076,1,Kontrolle,2025-07-02,DM
NF,6024309353090948,1,Kontrolle,2025-07-22,HI
NF,3209559585984388,1,Kontrolle,2025-07-22,HI
NF,6587259306512260,1,Kontrolle,2025-07-22,HI
NF,4335459492827012,3,K am,2025-07-22,HI
NF,8839059120197508,1,Kontrolle,2025-07-08,SM
NF,4757671957892996,3,K am,2025-07-22,HI
<<<<<<< Updated upstream
<<<<<<< Updated upstream
NF,817022283943812,1,Kontrolle,2025-07-02,DM
NF,817022283943812,2,BE am,2025-07-11,DM
=======
NF,817022283943812,1,Kontrolle,2025-07-22,HI
>>>>>>> Stashed changes
=======
NF,817022283943812,1,Kontrolle,2025-07-22,HI
>>>>>>> Stashed changes
NF,5320621911314308,1,Kontrolle,2025-07-02,DM
NF,5320621911314308,2,BE am,2025-07-11,DM
NF,5320621911314308,3,K am,2025-07-22,HI
NF,3068822097629060,1,Kontrolle,2025-07-22,HI
NF,7572421724999556,1,Kontrolle,2025-07-08,SM
NF,1942922190786436,1,Kontrolle,2025-07-02,DM
NF,1942922190786436,2,BE am,2025-07-14,SM
NF,1942922190786436,3,K am,2025-07-22,HI
NF,6446521818156932,1,Kontrolle,2025-07-22,HI
NF,4194722004471684,1,Kontrolle,2025-07-07,SM
NF,8698321631842180,1,Kontrolle,2025-07-07,SM
NF,535547307233156,1,Kontrolle,2025-07-08,SM
NF,5039146934603652,1,Kontrolle,2025-07-08,SM
NF,2787347120918404,1,Kontrolle,2025-07-10,SM
NF,7290946748288900,1,Kontrolle,2025-07-22,HI
NF,6165046841446276,1,Kontrolle,2025-07-02,DM
NF,6727996794867588,1,Kontrolle,2025-07-02,DM
NF,6727996794867588,2,BE am,2025-07-15,LK
NF,6727996794867588,3,K am,2025-07-22,HI
NF,8979796608552836,3,K am,2025-07-22,HI
NF,4528973539315588,3,K am,2025-07-22,HI
NF,2277173725630340,3,K am,2025-07-22,HI
NF,1151273818787716,3,K am,2025-07-22,HI
NF,1714223772209028,1,Kontrolle,2025-07-02,DM
NF,6217823399579524,1,Kontrolle,2025-07-02,DM
NF,3966023585894276,2,BE am,2025-06-25,LK
NF,3966023585894276,3,K am,2025-07-22,HI
NF,306848888655748,1,Kontrolle,2025-07-03,JHU
NF,306848888655748,2,BE am,2025-07-17,SM
NF,306848888655748,3,K am,2025-07-22,HI
NF,4810448516026244,1,Kontrolle,2025-07-07,SM
NF,2558648702340996,1,Kontrolle,2025-07-07,SM
NF,7062248329711492,1,Kontrolle,2025-07-08,SM
NF,1432748795498372,1,Kontrolle,2025-07-08,SM
NF,5936348422868868,1,Kontrolle,2025-07-10,SM
NF,3684548609183620,1,Kontrolle,2025-07-02,DM
NF,1995698748919684,3,K am,2025-07-22,HI
NF,6499298376290180,1,Kontrolle,2025-07-02,DM
NF,4669711027670916,1,Kontrolle,2025-07-02,DM
NF,6921510841356164,1,Kontrolle,2025-07-02,DM
NF,1292011307143044,1,Kontrolle,2025-07-02,DM
NF,3543811120828292,3,K am,2025-07-22,HI
NF,729061353721732,3,K am,2025-07-22,HI
NF,4106761074249604,3,K am,2025-07-22,HI
NF,7202985818066820,1,Kontrolle,2025-07-02,DM
NF,6077085911224196,1,Kontrolle,2025-07-02,DM
NF,3825286097538948,1,Kontrolle,2025-07-02,DM
NF,1010536330432388,3,K am,2025-07-22,HI
NF,3262336144117636,3,K am,2025-07-22,HI
NF,95742656122756,3,K am,2025-07-22,HI
NF,2910492423229316,1,Kontrolle,2025-07-03,JHU
NF,1784592516386692,3,K am,2025-07-22,HI
NF,1362380051320708,1,Kontrolle,2025-07-02,DM
NF,5865979678691204,1,Kontrolle,2025-07-02,DM
